Time_s,Altitude_m,Velocity_ms,Mass_kg,Weight_N,Thrust_N,Drag_N,Acceleration_ms2,Temp_K,Press_Pa,Density_kgm3,Speed_of_Sound_ms,Mach_Number,Mass_Flow_Rate_kgs
58,47104.0517479252,992.544822301839,16786.5111251435,162267.353380582,110000,7430.99278759383,-3.5563283950503,270.65,373.006701579904,0.00480205031737254,329.768358093981,3.00982431437213,24.2706664725013
58.1,47203.3062301554,992.189189462334,16784.0840584962,162238.874050746,110000,7339.46340339483,-3.5496925090757,270.65,368.676434568142,0.00474630290052973,329.768358093981,3.00874588210058,24.2706664725013
58.2,47302.5251491016,991.834220211427,16781.656991849,162210.398202525,110000,7249.09957629233,-3.54312436535306,270.65,364.397962607274,0.00469122228790123,329.768358093981,3.00766946211608,24.2706664725013
58.3,47401.7085711227,991.479907774891,16779.2299252017,162181.92583142,110000,7159.8858654373,-3.53662307277455,270.65,360.170646212576,0.0046368002468258,329.768358093981,3.00659503387626,24.2706664725013
58.4,47500.8565619002,991.126245467614,16776.8028585545,162153.45693297,110000,7071.80704513876,-3.53018775254366,270.65,355.993854083775,0.00458302865000795,329.768358093981,3.00552257710897,24.2706664725013
58.5,47599.969186447,990.77322669236,16774.3757919072,162124.991502748,110000,6984.848101656,-3.52381753799275,270.65,351.86696299557,0.00452989947410859,329.768358093981,3.00445207180854,24.2706664725013
58.6,47699.0465091162,990.42084493856,16771.94872526,162096.529536365,110000,6898.99423004301,-3.51751157440376,270.65,347.789357689715,0.00447740479835568,329.768358093981,3.00338349823211,24.2706664725013
58.7,47798.0885936101,990.06909378112,16769.5216586127,162068.071029469,110000,6814.23083104434,-3.51126901883167,270.65,343.760430768622,0.00442553680317447,329.768358093981,3.00231683689604,24.2706664725013
58.8,47897.0955029882,989.717966879237,16767.0945919655,162039.615977741,110000,6730.54350804139,-3.50508903993086,270.65,339.779582590472,0.00437428776883721,329.768358093981,3.00125206857226,24.2706664725013
58.9,47996.0672996761,989.367457975244,16764.6675253182,162011.164376896,110000,6647.91806404824,-3.4989708177843,270.65,335.846221165807,0.00432365007413186,329.768358093981,3.00018917428483,24.2706664725013
59,48095.0040454737,989.017560893465,16762.240458671,161982.716222687,110000,6566.34049875598,-3.49291354373548,270.65,331.959762055582,0.00427361619504962,329.768358093981,2.99912813530643,24.2706664725013
59.1,48193.905801563,988.668269539092,16759.8133920237,161954.271510896,110000,6485.79700562495,-3.48691642022301,270.65,328.119628270645,0.00422417870349089,329.768358093981,2.99806893315498,24.2706664725013
59.2,48292.7726285169,988.31957789707,16757.3863253765,161925.830237342,110000,6406.27396902375,-3.48097866061792,270.65,324.325250172648,0.00417533026598952,329.768358093981,2.99701154959024,24.2706664725013
59.3,48391.6045863066,987.971480031008,16754.9592587292,161897.392397876,110000,6327.75796141432,-3.47509948906354,270.65,320.576065376339,0.00412706364245501,329.768358093981,2.99595596661049,24.2706664725013
59.4,48490.4017343097,987.623970082101,16752.532192082,161868.957988381,110000,6250.23574058225,-3.46927814031797,270.65,316.871518653223,0.00407937168493223,329.768358093981,2.99490216644933,24.2706664725013
59.5,48589.1641313179,987.27704226807,16750.1051254347,161840.527004772,110000,6173.69424691145,-3.46351385959898,270.65,313.21106183659,0.00403224733637874,329.768358093981,2.99385013157237,24.2706664725013
59.6,48687.8918355447,986.93069088211,16747.6780587875,161812.099442996,110000,6098.1206007025,-3.45780590243152,270.65,309.594153727858,0.00398568362945906,329.768358093981,2.99279984467413,24.2706664725013
59.7,48786.584904633,986.584910291866,16745.2509921402,161783.675299031,110000,6023.5020995338,-3.45215353449752,270.65,306.02026000424,0.003939673685356,329.768358093981,2.99175128867488,24.2706664725013
59.8,48885.2433956621,986.239694938417,16742.823925493,161755.254568887,110000,5949.82621566479,-3.44655603148817,270.65,302.488853127688,0.00389421071259844,329.768358093981,2.99070444671756,24.2706664725013
59.9,48983.867365156,985.895039335268,16740.3968588457,161726.837248604,110000,5877.08059348048,-3.44101267895845,270.65,298.999412255125,0.00384928800590558,329.768358093981,2.98965930216476,24.2706664725013
60,49082.4568690895,985.550938067372,16737.9697921985,161698.42333425,110000,5805.25304697667,-3.43552277218408,270.65,295.551423149914,0.0038048989450473,329.768358093981,2.98861583859571,24.2706664725013
60.1,49181.0119628962,985.207385790154,16735.5427255512,161670.012821926,110000,5734.33155728493,-3.43008561602058,270.65,292.144378094576,0.00376103699372045,329.768358093981,2.98757403980335,24.2706664725013
60.2,49279.5327014753,984.864377228552,16733.115658904,161641.60570776,110000,5664.3042702369,-3.42470052476471,270.65,288.777775804711,0.00371769569844067,329.768358093981,2.98653388979144,24.2706664725013
60.3,49378.0191391981,984.521907176075,16730.6885922567,161613.20198791,110000,5595.15949396691,-3.41936682201794,270.65,285.451121344123,0.00367486868744973,329.768358093981,2.98549537277162,24.2706664725013
60.4,49476.4713299157,984.179970493873,16728.2615256095,161584.801658561,110000,5526.8856965526,-3.41408384055217,270.65,282.163926041124,0.00363254966963805,329.768358093981,2.9844584731607,24.2706664725013
60.5,49574.8893269651,983.838562109818,16725.8344589622,161556.404715929,110000,5459.4715036926,-3.40885092217751,270.65,278.915707405996,0.00359073243348213,329.768358093981,2.98342317557779,24.2706664725013
60.6,49673.2731831761,983.4976770176,16723.407392315,161528.011156255,110000,5392.9056964207,-3.40366741761211,270.65,275.705989049606,0.00354941084599672,329.768358093981,2.9823894648416,24.2706664725013
60.7,49771.6229508779,983.157310275839,16720.9803256677,161499.62097581,110000,5327.17720885598,-3.39853268635411,270.65,272.534300603138,0.00350857885170155,329.768358093981,2.98135732596773,24.2706664725013
60.8,49869.9386819054,982.817457007204,16718.5532590205,161471.234170889,110000,5262.27512598811,-3.39344609655545,270.65,269.400177638943,0.00346823047160235,329.768358093981,2.98032674416601,24.2706664725013
60.9,49968.2204276062,982.478112397548,16716.1261923732,161442.850737817,110000,5198.18868149736,-3.38840702489775,270.65,266.303161592484,0.00342835980218591,329.768358093981,2.97929770483786,24.2706664725013
61,50066.4682388459,982.139271695059,16713.699125726,161414.470672944,110000,5134.90725560856,-3.3834148564701,270.65,263.242799685351,0.00338896101442908,329.768358093981,2.97827019357375,24.2706664725013
61.1,50164.6821660154,981.800930209412,16711.2720590787,161386.093972645,110000,5072.42037297866,-3.3784689846487,270.65,260.218644849354,0.00335002835282146,329.768358093981,2.97724419615058,24.2706664725013
61.2,50262.8622590364,981.463083310947,16708.8449924315,161357.720633323,110000,5010.717700617,-3.37356881097845,270.65,257.230255651642,0.00331155613440147,329.768358093981,2.97621969852923,24.2706664725013
61.3,50361.0085673675,981.125726429849,16706.4179257842,161329.350651405,110000,4949.78904583805,-3.36871374505622,270.65,254.277196220875,0.0032735387478058,329.768358093981,2.97519668685204,24.2706664725013
61.4,50459.1211400104,980.788855055343,16703.990859137,161300.984023343,110000,4889.62435424575,-3.36390320441614,270.65,251.359036174391,0.00323597065233189,329.768358093981,2.9741751474404,24.2706664725013
61.5,50557.200025516,980.452464734902,16701.5637924897,161272.620745615,110000,4830.21370774926,-3.35913661441644,270.65,248.475350546394,0.00319884637701332,329.768358093981,2.97315506679231,24.2706664725013
61.6,50655.2452719895,980.11655107346,16699.1367258425,161244.260814722,110000,4771.54732260923,-3.35441340812814,270.65,245.625719717114,0.00316216051970786,329.768358093981,2.97213643158006,24.2706664725013
61.7,50753.2569270968,979.781109732647,16696.7096591952,161215.90422719,110000,4713.6155475143,-3.34973302622547,270.65,242.809729342945,0.00312590774619811,329.768358093981,2.97111922864782,24.2706664725013
61.8,50851.2350380701,979.446136430025,16694.282592548,161187.550979569,110000,4656.40886168725,-3.34509491687793,270.65,240.026970287541,0.00309008278930438,329.768358093981,2.9701034450094,24.2706664725013
61.9,50949.1796517131,979.111626938337,16691.8555259007,161159.201068432,110000,4599.9178730203,-3.34049853564397,270.65,237.277038553855,0.00305468044800979,329.768358093981,2.96908906784592,24.2706664725013
62,51047.0908144069,978.777577084772,16689.4284592535,161130.854490375,110000,4544.13331623905,-3.33594334536636,270.518145719661,234.445263357832,0.00301969558659734,329.688020634902,2.96879933702133,24.2706664725013
62.1,51144.9685721154,978.443982750236,16687.0013926062,161102.511242019,110000,4489.04605109458,-3.33142881606912,270.244087998077,231.526309231496,0.00298512313379869,329.520977416654,2.96929194135361,24.2706664725013
62.2,51242.8129703904,978.110839868629,16684.574325959,161074.171320006,110000,4434.64706058329,-3.32695442485605,269.970123682907,228.644438771728,0.00295095808195472,329.35390645291,2.96978666627255,24.2706664725013
62.3,51340.6240543773,977.778144426143,16682.1472593117,161045.834720999,110000,4380.92744919392,-3.32251965581076,269.696252647744,225.799170278444,0.00291719548618742,329.186807624278,2.97028350401619,24.2706664725013
62.4,51438.4018688199,977.445892460562,16679.7201926644,161017.501441685,110000,4327.87844118134,-3.31812399989822,269.422474767304,222.990028468368,0.00288383046358311,329.019680811806,2.97078244696142,24.2706664725013
62.5,51536.1464580659,977.114080060572,16677.2931260172,160989.171478774,110000,4275.49137886672,-3.31376695486788,269.148789917415,220.216544386927,0.00285085819238682,328.85252589697,2.97128348762236,24.2706664725013
62.6,51633.857866072,976.782703365085,16674.8660593699,160960.844828995,110000,4223.75772096354,-3.30944802515818,268.875197974998,217.478255321407,0.00281827391120761,328.685342761667,2.97178661864871,24.2706664725013
62.7,51731.5361364085,976.45175856257,16672.4389927227,160932.5214891,110000,4172.66904092905,-3.30516672180248,268.601698818056,214.77470471535,0.00278607291823468,328.518131288206,2.9722918328241,24.2706664725013
62.8,51829.1813122648,976.121241890389,16670.0119260754,160904.20145586,110000,4122.21702534077,-3.30092256233651,268.328292325659,212.105442084163,0.00275425057046419,328.350891359304,2.97279912306451,24.2706664725013
62.9,51926.7934364538,975.791149634156,16667.5848594282,160875.88472607,110000,4072.3934722976,-3.29671507070716,268.054978377929,209.470022931937,0.0027228022829365,328.183622858076,2.97330848241668,24.2706664725013
63,52024.3725514172,975.461478127085,16665.1577927809,160847.571296542,110000,4023.19028984511,-3.29254377718259,267.781756856032,206.868008669443,0.00269172352798384,328.016325668028,2.97381990405658,24.2706664725013
63.1,52121.9186992299,975.132223749367,16662.7307261337,160819.26116411,110000,3974.59949442472,-3.28840821826379,267.508627642156,204.298966533297,0.0026610098344881,327.848999673048,2.97433338128782,24.2706664725013
63.2,52219.4319216049,974.80338292754,16660.3036594864,160790.954325628,110000,3926.61320934614,-3.28430793659743,267.235590619506,201.762469506272,0.00263065678714876,327.681644757404,2.9748489075402,24.2706664725013
63.3,52316.9122598976,974.474952133881,16657.8765928392,160762.65077797,110000,3879.22366328298,-3.28024248088995,266.962645672287,199.25809623874,0.00260066002576065,327.514260805732,2.97536647636819,24.2706664725013
63.4,52414.359755111,974.146927885792,16655.4495261919,160734.350518029,110000,3832.4231887909,-3.27621140582305,266.689792685689,196.785430971232,0.00257101524450148,327.346847703029,2.97588608144944,24.2706664725013
63.5,52511.7744478996,973.819306745209,16653.0224595447,160706.053542717,110000,3786.20422084812,-3.27221427197037,266.417031545881,194.344063458091,0.00254171819122908,327.17940533465,2.97640771658337,24.2706664725013
63.6,52609.1563785741,973.492085318012,16650.5953928974,160677.759848965,110000,3740.55929541775,-3.2682506457154,266.144362139992,191.933588892211,0.00251276466678803,327.011933586297,2.97693137568972,24.2706664725013
63.7,52706.5055871059,973.165260253441,16648.1683262502,160649.469433723,110000,3695.48104803173,-3.26432009917067,265.871784356103,189.553607830835,0.00248415052432568,326.844432344016,2.97745705280715,24.2706664725013
63.8,52803.8221131313,972.838828243524,16645.7412596029,160621.18229396,110000,3650.96221239592,-3.26042221009812,265.599298083232,187.203726122409,0.0024558716686174,326.676901494187,2.97798474209183,24.2706664725013
63.9,52901.1059959556,972.512786022514,16643.3141929557,160592.898426663,110000,3606.99561901613,-3.25655656183064,265.326903211324,184.883554834468,0.00242792405540091,326.509340923518,2.97851443781609,24.2706664725013
64,52998.3572745579,972.187130366331,16640.8871263084,160564.617828836,110000,3563.57419384453,-3.25272274319475,265.054599631238,182.592710182536,0.00240030369071957,326.34175051904,2.97904613436708,24.2706664725013
64.1,53095.5759875945,971.861858092011,16638.4600596612,160536.340497502,110000,3520.69095694633,-3.24892034843452,264.782387234735,180.330813460036,0.00237300663027448,326.1741301681,2.9795798262454,24.2706664725013
64.2,53192.7621734037,971.536966057168,16636.0329930139,160508.066429702,110000,3478.33902118632,-3.24514897713648,264.51026591447,178.097490969185,0.00234602897878529,326.006479758354,2.98011550806383,24.2706664725013
64.3,53289.9158700094,971.212451159454,16633.6059263667,160479.795622493,110000,3436.51159093485,-3.2414082341558,264.238235563974,175.892373952862,0.00231936688935967,325.83879917776,2.98065317454602,24.2706664725013
64.4,53387.0371151254,970.888310336039,16631.1788597194,160451.52807295,110000,3395.20196079313,-3.23769772954337,263.966296077649,173.715098527439,0.00229301656287108,325.671088314574,2.9811928205252,24.2706664725013
